Order ID,Product ID,Location ID,Sales Person ID,Customer ID,Quantity,Price,Cost Per Unit,Taxes,Purchase Date,revenue,totalsales
OID16704,PID2060,A168,EMP1002,C1502,1,1467,807.0,220.05,20170126,660.0,1467
OID16707,PID2085,A169,EMP1011,C1402,2,1862,1173.0,279.3,20171130,1378.0,3724
OID16708,PID2050,A166,EMP1026,C1135,2,2391,1291.0,358.65,20171113,2200.0,4782
OID16712,PID2019,A165,EMP1024,C1497,1,800,536.0,120.0,20170111,264.0,800
OID16713,PID2007,A165,EMP1017,C1645,2,1405,1054.0,210.75,20171006,702.0,2810
OID16715,PID2011,A116,EMP1008,C1637,4,530,435.0,79.5,20171118,380.0,2120
OID16718,PID2087,A172,EMP1042,C1232,2,1022,818.0,153.3,20171116,408.0,2044
OID16721,PID2075,A155,EMP1002,C1486,1,400,208.0,60.0,20170304,192.0,400
OID16724,PID2074,A161,EMP1020,C1483,1,504,408.0,75.6,20170518,96.0,504
OID16726,PID2090,A134,EMP1017,C1045,2,1338,682.0,200.7,20170527,1312.0,2676
OID16727,PID2051,A129,EMP1036,C1183,1,1077,732.0,161.55,20170706,345.0,1077
OID16734,PID2070,A154,EMP1044,C1153,1,1671,1220.0,250.65,20171012,451.0,1671
OID16736,PID2028,A135,EMP1033,C1377,4,2283,1484.0,342.45,20170416,3196.0,9132
OID16737,PID2017,A134,EMP1002,C1592,1,35,22.0,5.25,20170404,13.0,35
OID16743,PID2075,A107,EMP1011,C1419,3,400,208.0,60.0,20170319,576.0,1200
OID16744,PID2022,A133,EMP1041,C1620,2,561,421.0,84.15,20170625,280.0,1122
OID16747,PID2036,A158,EMP1035,C1592,4,1582,1234.0,237.3,20171012,1392.0,6328
OID16750,PID2071,A105,EMP1023,C1750,1,136,72.0,20.4,20170216,64.0,136
OID16752,PID2036,A147,EMP1041,C1169,3,1582,1234.0,237.3,20170925,1044.0,4746
OID16753,PID2048,A109,EMP1001,C1785,1,502,296.0,75.3,20170114,206.0,502
OID16757,PID2074,A169,EMP1002,C1046,1,504,408.0,75.6,20170817,96.0,504
OID16763,PID2002,A138,EMP1023,C1095,2,847,534.0,127.05,20170430,626.0,1694
OID16764,PID2050,A156,EMP1009,C1355,3,2391,1291.0,358.65,20170425,3300.0,7173
OID16765,PID2056,A105,EMP1034,C1418,1,1635,1046.0,245.25,20170625,589.0,1635
OID16768,PID2045,A122,EMP1022,C1402,3,556,395.0,83.4,20171129,483.0,1668
OID16770,PID2039,A165,EMP1029,C1506,2,817,409.0,122.55,20170601,816.0,1634
OID16772,PID2076,A112,EMP1012,C1761,2,1522,791.0,228.3,20171113,1462.0,3044
OID16775,PID2068,A158,EMP1038,C1366,4,1500,900.0,225.0,20171121,2400.0,6000
OID16778,PID2083,A156,EMP1034,C1757,1,2141,1777.0,321.15,20170909,364.0,2141
OID16781,PID2046,A121,EMP1027,C1300,1,2410,1518.0,361.5,20171219,892.0,2410
OID16783,PID2061,A103,EMP1031,C1693,1,913,584.0,136.95,20171127,329.0,913
OID16786,PID2007,A114,EMP1010,C1232,2,1405,1054.0,210.75,20170611,702.0,2810
OID16790,PID2023,A133,EMP1017,C1422,1,818,450.0,122.7,20170811,368.0,818
OID16791,PID2041,A118,EMP1024,C1309,2,1380,1090.0,207.0,20170622,580.0,2760
OID16792,PID2019,A145,EMP1005,C1205,1,800,536.0,120.0,20170313,264.0,800
OID16796,PID2017,A114,EMP1006,C1645,3,35,22.0,5.25,20170319,39.0,105
OID16797,PID2083,A116,EMP1003,C1411,1,2141,1777.0,321.15,20170618,364.0,2141
OID16798,PID2022,A169,EMP1039,C1680,1,561,421.0,84.15,20170609,140.0,561
OID16800,PID2065,A133,EMP1036,C1203,1,2396,1965.0,359.4,20170711,431.0,2396
OID16801,PID2017,A172,EMP1034,C1090,4,35,22.0,5.25,20170808,52.0,140
OID16802,PID2011,A125,EMP1006,C1382,4,530,435.0,79.5,20170726,380.0,2120
OID16803,PID2096,A109,EMP1016,C1596,3,1587,1301.0,238.05,20170823,858.0,4761
OID16807,PID2044,A158,EMP1011,C1452,1,886,478.0,132.9,20171120,408.0,886
OID16808,PID2057,A117,EMP1004,C1160,4,181,130.0,27.15,20170701,204.0,724
OID16812,PID2005,A118,EMP1015,C1203,1,684,561.0,102.6,20171006,123.0,684
OID16813,PID2077,A161,EMP1000,C1143,4,530,424.0,79.5,20170123,424.0,2120
OID16814,PID2059,A117,EMP1019,C1664,4,1494,971.0,224.1,20171122,2092.0,5976
OID16816,PID2039,A155,EMP1030,C1478,4,817,409.0,122.55,20170511,1632.0,3268
OID16822,PID2070,A159,EMP1007,C1496,1,1671,1220.0,250.65,20170217,451.0,1671
OID16823,PID2090,A110,EMP1040,C1211,1,1338,682.0,200.7,20170423,656.0,1338
OID16828,PID2073,A161,EMP1035,C1108,1,95,61.0,14.25,20171222,34.0,95
OID16832,PID2040,A100,EMP1009,C1205,1,1889,945.0,283.35,20170924,944.0,1889
OID16835,PID2059,A115,EMP1036,C1440,1,1494,971.0,224.1,20170803,523.0,1494
OID16839,PID2017,A122,EMP1028,C1002,2,35,22.0,5.25,20170906,26.0,70
OID16840,PID2096,A113,EMP1043,C1429,4,1587,1301.0,238.05,20170403,1144.0,6348
OID16848,PID2011,A125,EMP1026,C1239,2,530,435.0,79.5,20170915,190.0,1060
OID16856,PID2084,A134,EMP1010,C1049,2,1783,1230.0,267.45,20171112,1106.0,3566
OID16858,PID2092,A168,EMP1022,C1274,3,1639,1295.0,245.85,20171020,1032.0,4917
OID16859,PID2061,A132,EMP1018,C1002,4,913,584.0,136.95,20170525,1316.0,3652
OID16861,PID2095,A128,EMP1004,C1366,3,1743,872.0,261.45,20170830,2613.0,5229
OID16864,PID2024,A159,EMP1011,C1033,1,356,292.0,53.4,20170210,64.0,356
OID16867,PID2063,A152,EMP1040,C1784,1,1708,871.0,256.2,20171101,837.0,1708
OID16868,PID2019,A107,EMP1027,C1067,4,800,536.0,120.0,20170128,1056.0,3200
OID16870,PID2093,A128,EMP1007,C1274,3,112,90.0,16.8,20171017,66.0,336
OID16871,PID2004,A148,EMP1004,C1743,1,1278,665.0,191.7,20170927,613.0,1278
OID16874,PID2062,A116,EMP1040,C1738,3,2464,1774.0,369.6,20171214,2070.0,7392
OID16888,PID2056,A142,EMP1034,C1426,1,1635,1046.0,245.25,20170109,589.0,1635
OID16893,PID2062,A126,EMP1028,C1179,4,2464,1774.0,369.6,20170425,2760.0,9856
OID16896,PID2070,A172,EMP1021,C1112,2,1671,1220.0,250.65,20170412,902.0,3342
OID16898,PID2042,A116,EMP1013,C1565,2,203,154.0,30.45,20170326,98.0,406
OID16899,PID2072,A110,EMP1011,C1551,3,1887,1378.0,283.05,20170507,1527.0,5661
OID16900,PID2048,A106,EMP1020,C1461,3,502,296.0,75.3,20170731,618.0,1506
OID16901,PID2089,A108,EMP1011,C1079,1,2294,1399.0,344.1,20170319,895.0,2294
OID16902,PID2053,A153,EMP1023,C1732,1,596,358.0,89.4,20170213,238.0,596
OID16908,PID2023,A160,EMP1004,C1136,1,818,450.0,122.7,20170108,368.0,818
OID16913,PID2031,A170,EMP1022,C1224,3,1638,1261.0,245.7,20170718,1131.0,4914
OID16915,PID2090,A133,EMP1029,C1057,1,1338,682.0,200.7,20170228,656.0,1338
OID16916,PID2058,A173,EMP1025,C1464,3,2257,1535.0,338.55,20170308,2166.0,6771
OID16918,PID2057,A155,EMP1003,C1567,3,181,130.0,27.15,20170710,153.0,543
OID16924,PID2011,A108,EMP1008,C1185,1,530,435.0,79.5,20170504,95.0,530
OID16925,PID2057,A101,EMP1002,C1047,1,181,130.0,27.15,20170419,51.0,181
OID16926,PID2027,A129,EMP1031,C1603,1,2497,1473.0,374.55,20170416,1024.0,2497
OID16935,PID2082,A106,EMP1002,C1690,1,1103,838.0,165.45,20170710,265.0,1103
OID16940,PID2093,A109,EMP1040,C1202,1,112,90.0,16.8,20170109,22.0,112
OID16941,PID2021,A142,EMP1041,C1405,1,217,171.0,32.55,20171226,46.0,217
OID16952,PID2045,A127,EMP1018,C1213,3,556,395.0,83.4,20171229,483.0,1668
OID16957,PID2071,A150,EMP1013,C1698,3,136,72.0,20.4,20170501,192.0,408
OID16959,PID2067,A136,EMP1009,C1465,1,1119,683.0,167.85,20170331,436.0,1119
OID16960,PID2059,A110,EMP1023,C1324,1,1494,971.0,224.1,20170425,523.0,1494
OID16962,PID2089,A137,EMP1026,C1598,1,2294,1399.0,344.1,20170417,895.0,2294
OID16973,PID2067,A126,EMP1023,C1718,2,1119,683.0,167.85,20171208,872.0,2238
OID16978,PID2087,A168,EMP1032,C1169,1,1022,818.0,153.3,20170724,204.0,1022
OID16979,PID2014,A137,EMP1039,C1568,1,1809,1067.0,271.35,20170427,742.0,1809
OID16980,PID2096,A122,EMP1033,C1724,1,1587,1301.0,238.05,20171022,286.0,1587
OID16985,PID2053,A122,EMP1007,C1221,4,596,358.0,89.4,20170415,952.0,2384
OID16987,PID2082,A135,EMP1028,C1756,4,1103,838.0,165.45,20170416,1060.0,4412
OID16989,PID2095,A131,EMP1009,C1454,1,1743,872.0,261.45,20170215,871.0,1743
OID16992,PID2009,A163,EMP1018,C1506,1,584,420.0,87.6,20170516,164.0,584
OID16997,PID2021,A152,EMP1039,C1206,3,217,171.0,32.55,20171219,138.0,651
OID16998,PID2007,A128,EMP1016,C1526,3,1405,1054.0,210.75,20170804,1053.0,4215
OID16999,PID2000,A152,EMP1016,C1494,4,2241,1367.0,336.15,20171229,3496.0,8964
OID17000,PID2015,A162,EMP1013,C1557,2,637,389.0,95.55,20170407,496.0,1274
OID17001,PID2056,A142,EMP1018,C1217,1,1635,1046.0,245.25,20170123,589.0,1635
OID17003,PID2026,A114,EMP1040,C1314,1,947,786.0,142.05,20170921,161.0,947
OID17006,PID2008,A159,EMP1006,C1442,1,315,208.0,47.25,20171111,107.0,315
OID17007,PID2039,A105,EMP1032,C1758,1,817,409.0,122.55,20170616,408.0,817
OID17014,PID2012,A155,EMP1030,C1732,1,1353,947.0,202.95,20170509,406.0,1353
OID17016,PID2017,A112,EMP1002,C1479,1,35,22.0,5.25,20170203,13.0,35
OID17025,PID2083,A105,EMP1010,C1306,1,2141,1777.0,321.15,20170912,364.0,2141
OID17027,PID2074,A172,EMP1031,C1357,2,504,408.0,75.6,20170618,192.0,1008
OID17028,PID2016,A115,EMP1014,C1225,1,1351,1108.0,202.65,20171202,243.0,1351
OID17029,PID2066,A142,EMP1042,C1040,1,2091,1485.0,313.65,20170302,606.0,2091
OID17030,PID2077,A139,EMP1022,C1681,1,530,424.0,79.5,20170519,106.0,530
OID17031,PID2090,A168,EMP1035,C1255,1,1338,682.0,200.7,20170527,656.0,1338
OID17037,PID2011,A157,EMP1003,C1074,1,530,435.0,79.5,20171206,95.0,530
OID17041,PID2002,A134,EMP1043,C1007,1,847,534.0,127.05,20170623,313.0,847
OID17042,PID2086,A146,EMP1029,C1252,1,123,84.0,18.45,20170304,39.0,123
OID17046,PID2078,A162,EMP1016,C1703,3,1798,971.0,269.7,20171012,2481.0,5394
OID17051,PID2012,A121,EMP1016,C1386,4,1353,947.0,202.95,20170106,1624.0,5412
OID17053,PID2032,A124,EMP1036,C1187,1,1967,1397.0,295.05,20171125,570.0,1967
OID17054,PID2031,A108,EMP1011,C1616,1,1638,1261.0,245.7,20171111,377.0,1638
OID17069,PID2092,A148,EMP1037,C1570,1,1639,1295.0,245.85,20170530,344.0,1639
OID17074,PID2076,A147,EMP1018,C1325,3,1522,791.0,228.3,20170218,2193.0,4566
OID17078,PID2028,A133,EMP1026,C1072,3,2283,1484.0,342.45,20171106,2397.0,6849
OID17079,PID2088,A132,EMP1019,C1096,1,603,416.0,90.45,20170620,187.0,603
OID17087,PID2000,A164,EMP1018,C1514,1,2241,1367.0,336.15,20171104,874.0,2241
OID17101,PID2100,A116,EMP1022,C1708,4,799,455.0,119.85,20170305,1376.0,3196
OID17105,PID2002,A112,EMP1000,C1006,1,847,534.0,127.05,20171020,313.0,847
OID17107,PID2007,A145,EMP1026,C1122,2,1405,1054.0,210.75,20170416,702.0,2810
OID17108,PID2038,A123,EMP1014,C1042,1,392,255.0,58.8,20170127,137.0,392
OID17109,PID2030,A163,EMP1041,C1051,4,1899,1044.0,284.85,20171004,3420.0,7596
OID17111,PID2100,A119,EMP1013,C1240,2,799,455.0,119.85,20171214,688.0,1598
OID17117,PID2095,A134,EMP1004,C1245,4,1743,872.0,261.45,20170511,3484.0,6972
OID17118,PID2058,A113,EMP1013,C1657,1,2257,1535.0,338.55,20170830,722.0,2257
OID17123,PID2096,A101,EMP1043,C1484,2,1587,1301.0,238.05,20171101,572.0,3174
OID17127,PID2062,A167,EMP1001,C1474,1,2464,1774.0,369.6,20171223,690.0,2464
OID17130,PID2001,A133,EMP1032,C1382,1,951,504.0,142.65,20170716,447.0,951
OID17135,PID2089,A157,EMP1044,C1217,2,2294,1399.0,344.1,20170902,1790.0,4588
OID17136,PID2081,A112,EMP1024,C1430,1,1566,1190.0,234.9,20170907,376.0,1566
OID17138,PID2027,A104,EMP1018,C1461,3,2497,1473.0,374.55,20170201,3072.0,7491
OID17139,PID2035,A140,EMP1029,C1501,3,458,376.0,68.7,20170612,246.0,1374
OID17142,PID2003,A120,EMP1033,C1310,3,1783,1516.0,267.45,20170419,801.0,5349
OID17146,PID2096,A128,EMP1028,C1359,1,1587,1301.0,238.05,20170412,286.0,1587
OID17147,PID2049,A137,EMP1038,C1412,1,826,562.0,123.9,20171121,264.0,826
OID17149,PID2024,A173,EMP1005,C1009,2,356,292.0,53.4,20171009,128.0,712
OID17151,PID2088,A163,EMP1028,C1787,4,603,416.0,90.45,20171125,748.0,2412
OID17158,PID2061,A120,EMP1038,C1421,2,913,584.0,136.95,20170324,658.0,1826
OID17159,PID2074,A128,EMP1028,C1742,1,504,408.0,75.6,20170704,96.0,504
OID17160,PID2089,A121,EMP1014,C1015,3,2294,1399.0,344.1,20170531,2685.0,6882
OID17161,PID2054,A128,EMP1039,C1437,3,127,79.0,19.05,20170716,144.0,381
OID17162,PID2021,A124,EMP1011,C1393,4,217,171.0,32.55,20170605,184.0,868
OID17163,PID2042,A148,EMP1008,C1211,3,203,154.0,30.45,20170718,147.0,609
OID17168,PID2097,A145,EMP1015,C1502,1,1052,589.0,157.8,20170721,463.0,1052
OID17172,PID2093,A171,EMP1010,C1301,2,112,90.0,16.8,20170323,44.0,224
OID17173,PID2034,A171,EMP1028,C1303,2,871,540.0,130.65,20170113,662.0,1742
OID17178,PID2040,A146,EMP1039,C1662,1,1889,945.0,283.35,20170710,944.0,1889
OID17185,PID2080,A138,EMP1038,C1637,4,2353,1788.0,352.95,20170502,2260.0,9412
OID17186,PID2045,A127,EMP1027,C1338,4,556,395.0,83.4,20170804,644.0,2224
OID17188,PID2032,A128,EMP1029,C1537,4,1967,1397.0,295.05,20170205,2280.0,7868
OID17192,PID2078,A159,EMP1009,C1213,2,1798,971.0,269.7,20170508,1654.0,3596
OID17194,PID2034,A155,EMP1005,C1744,3,871,540.0,130.65,20171111,993.0,2613
OID17195,PID2093,A172,EMP1014,C1110,1,112,90.0,16.8,20170930,22.0,112
OID17196,PID2042,A103,EMP1000,C1295,1,203,154.0,30.45,20170115,49.0,203
OID17201,PID2010,A114,EMP1038,C1152,1,1812,1305.0,271.8,20170410,507.0,1812
OID17204,PID2025,A100,EMP1008,C1668,1,667,387.0,100.05,20170102,280.0,667
OID17205,PID2054,A127,EMP1037,C1016,3,127,79.0,19.05,20170308,144.0,381
OID17211,PID2067,A122,EMP1035,C1542,1,1119,683.0,167.85,20170413,436.0,1119
OID17212,PID2074,A103,EMP1038,C1650,1,504,408.0,75.6,20170316,96.0,504
OID17215,PID2088,A171,EMP1041,C1692,4,603,416.0,90.45,20171017,748.0,2412
OID17217,PID2014,A136,EMP1018,C1133,3,1809,1067.0,271.35,20170316,2226.0,5427
OID17222,PID2001,A136,EMP1024,C1513,1,951,504.0,142.65,20170517,447.0,951
OID17225,PID2034,A161,EMP1012,C1003,2,871,540.0,130.65,20171114,662.0,1742
OID17232,PID2032,A154,EMP1029,C1336,1,1967,1397.0,295.05,20170217,570.0,1967
OID17236,PID2001,A164,EMP1039,C1426,1,951,504.0,142.65,20170920,447.0,951
OID17246,PID2085,A114,EMP1010,C1205,3,1862,1173.0,279.3,20170118,2067.0,5586
OID17254,PID2070,A169,EMP1016,C1000,1,1671,1220.0,250.65,20170616,451.0,1671
OID17255,PID2091,A115,EMP1005,C1682,1,368,294.0,55.2,20170909,74.0,368
OID17256,PID2016,A122,EMP1033,C1157,1,1351,1108.0,202.65,20170414,243.0,1351
OID17258,PID2047,A121,EMP1000,C1165,1,290,200.0,43.5,20171002,90.0,290
OID17259,PID2005,A150,EMP1041,C1349,4,684,561.0,102.6,20170503,492.0,2736
OID17260,PID2053,A159,EMP1021,C1071,3,596,358.0,89.4,20170626,714.0,1788
OID17264,PID2058,A126,EMP1008,C1148,1,2257,1535.0,338.55,20170112,722.0,2257
OID17267,PID2035,A111,EMP1005,C1528,4,458,376.0,68.7,20171013,328.0,1832
OID17269,PID2082,A171,EMP1019,C1644,1,1103,838.0,165.45,20170128,265.0,1103
OID17278,PID2021,A143,EMP1019,C1394,1,217,171.0,32.55,20170224,46.0,217
OID17280,PID2080,A166,EMP1012,C1138,3,2353,1788.0,352.95,20171230,1695.0,7059
OID17281,PID2083,A130,EMP1026,C1520,1,2141,1777.0,321.15,20170823,364.0,2141
OID17283,PID2081,A168,EMP1040,C1702,1,1566,1190.0,234.9,20170125,376.0,1566
OID17284,PID2040,A152,EMP1009,C1753,2,1889,945.0,283.35,20170614,1888.0,3778
OID17285,PID2058,A143,EMP1042,C1171,4,2257,1535.0,338.55,20170626,2888.0,9028
OID17288,PID2072,A158,EMP1019,C1753,4,1887,1378.0,283.05,20170620,2036.0,7548
OID17289,PID2049,A144,EMP1022,C1383,1,826,562.0,123.9,20170319,264.0,826
OID17291,PID2099,A149,EMP1030,C1137,2,1367,984.0,205.05,20170831,766.0,2734
OID17292,PID2085,A112,EMP1030,C1050,3,1862,1173.0,279.3,20170326,2067.0,5586
OID17293,PID2078,A157,EMP1024,C1262,1,1798,971.0,269.7,20171211,827.0,1798
OID17294,PID2039,A140,EMP1015,C1524,1,817,409.0,122.55,20170522,408.0,817
OID17295,PID2054,A141,EMP1001,C1403,1,127,79.0,19.05,20171124,48.0,127
OID17297,PID2064,A173,EMP1016,C1434,2,1414,962.0,212.1,20170310,904.0,2828
OID17298,PID2085,A103,EMP1013,C1034,1,1862,1173.0,279.3,20170707,689.0,1862
OID17306,PID2006,A166,EMP1040,C1248,1,1826,1443.0,273.9,20170217,383.0,1826
OID17307,PID2093,A169,EMP1008,C1204,4,112,90.0,16.8,20171225,88.0,448
OID17312,PID2064,A121,EMP1043,C1556,3,1414,962.0,212.1,20170416,1356.0,4242
OID17313,PID2098,A145,EMP1000,C1458,3,1178,683.0,176.7,20170824,1485.0,3534
OID17317,PID2021,A164,EMP1009,C1445,1,217,171.0,32.55,20170220,46.0,217
OID17319,PID2092,A146,EMP1042,C1371,4,1639,1295.0,245.85,20171027,1376.0,6556
OID17321,PID2098,A140,EMP1012,C1290,3,1178,683.0,176.7,20170910,1485.0,3534
OID17322,PID2064,A131,EMP1028,C1448,2,1414,962.0,212.1,20171218,904.0,2828
OID17324,PID2004,A152,EMP1024,C1390,2,1278,665.0,191.7,20171019,1226.0,2556
OID17325,PID2009,A168,EMP1030,C1609,3,584,420.0,87.6,20171022,492.0,1752
OID17327,PID2040,A162,EMP1010,C1071,1,1889,945.0,283.35,20170816,944.0,1889
OID17329,PID2002,A172,EMP1021,C1030,2,847,534.0,127.05,20170413,626.0,1694
OID17330,PID2077,A148,EMP1020,C1178,4,530,424.0,79.5,20171206,424.0,2120
OID17332,PID2010,A163,EMP1023,C1301,2,1812,1305.0,271.8,20170514,1014.0,3624
OID17339,PID2004,A135,EMP1021,C1610,1,1278,665.0,191.7,20170707,613.0,1278
OID17342,PID2056,A113,EMP1043,C1389,1,1635,1046.0,245.25,20171111,589.0,1635
OID17343,PID2029,A152,EMP1032,C1196,1,1848,1294.0,277.2,20170204,554.0,1848
OID17348,PID2056,A168,EMP1022,C1125,1,1635,1046.0,245.25,20170507,589.0,1635
OID17352,PID2020,A132,EMP1015,C1514,3,2005,1223.0,300.75,20170327,2346.0,6015
OID17354,PID2006,A106,EMP1041,C1674,1,1826,1443.0,273.9,20170417,383.0,1826
OID17355,PID2089,A168,EMP1019,C1079,3,2294,1399.0,344.1,20170323,2685.0,6882
OID17362,PID2059,A125,EMP1019,C1043,4,1494,971.0,224.1,20170427,2092.0,5976
OID17365,PID2054,A167,EMP1019,C1261,4,127,79.0,19.05,20170918,192.0,508
OID17368,PID2091,A111,EMP1036,C1442,1,368,294.0,55.2,20170907,74.0,368
OID17370,PID2087,A114,EMP1041,C1056,1,1022,818.0,153.3,20170218,204.0,1022
OID17373,PID2097,A109,EMP1004,C1537,2,1052,589.0,157.8,20170207,926.0,2104
OID17374,PID2011,A159,EMP1039,C1645,3,530,435.0,79.5,20170226,285.0,1590
OID17375,PID2055,A135,EMP1035,C1405,3,2495,1896.0,374.25,20171023,1797.0,7485
OID17376,PID2001,A138,EMP1032,C1417,2,951,504.0,142.65,20171001,894.0,1902
OID17377,PID2094,A144,EMP1028,C1651,1,771,648.0,115.65,20170424,123.0,771
OID17378,PID2017,A137,EMP1030,C1692,2,35,22.0,5.25,20170409,26.0,70
OID17382,PID2017,A124,EMP1007,C1024,1,35,22.0,5.25,20170711,13.0,35
OID17383,PID2084,A160,EMP1027,C1317,3,1783,1230.0,267.45,20170216,1659.0,5349
OID17384,PID2019,A102,EMP1027,C1531,4,800,536.0,120.0,20170102,1056.0,3200
OID17385,PID2076,A139,EMP1012,C1365,1,1522,791.0,228.3,20170507,731.0,1522
OID17387,PID2015,A102,EMP1033,C1483,3,637,389.0,95.55,20170525,744.0,1911
OID17389,PID2016,A161,EMP1012,C1758,1,1351,1108.0,202.65,20170507,243.0,1351
OID17392,PID2049,A164,EMP1033,C1081,1,826,562.0,123.9,20170728,264.0,826
OID17393,PID2058,A109,EMP1023,C1027,2,2257,1535.0,338.55,20170615,1444.0,4514
OID17396,PID2016,A102,EMP1004,C1568,1,1351,1108.0,202.65,20170701,243.0,1351
OID17400,PID2065,A152,EMP1004,C1134,4,2396,1965.0,359.4,20170828,1724.0,9584
OID17413,PID2074,A169,EMP1012,C1341,2,504,408.0,75.6,20171106,192.0,1008
OID17418,PID2052,A105,EMP1016,C1421,3,1526,1251.0,228.9,20170219,825.0,4578
OID17423,PID2048,A134,EMP1009,C1751,1,502,296.0,75.3,20170529,206.0,502
OID17429,PID2046,A129,EMP1034,C1115,2,2410,1518.0,361.5,20170519,1784.0,4820
OID17430,PID2055,A136,EMP1042,C1252,2,2495,1896.0,374.25,20170731,1198.0,4990
OID17431,PID2089,A108,EMP1036,C1548,1,2294,1399.0,344.1,20170421,895.0,2294
OID17434,PID2066,A155,EMP1027,C1675,1,2091,1485.0,313.65,20170409,606.0,2091
OID17435,PID2067,A161,EMP1002,C1330,2,1119,683.0,167.85,20170802,872.0,2238
OID17436,PID2019,A123,EMP1004,C1401,2,800,536.0,120.0,20170418,528.0,1600
OID17438,PID2036,A141,EMP1016,C1399,3,1582,1234.0,237.3,20171109,1044.0,4746
OID17446,PID2021,A155,EMP1040,C1107,3,217,171.0,32.55,20170320,138.0,651
OID17454,PID2017,A136,EMP1003,C1602,1,35,22.0,5.25,20170209,13.0,35
OID17458,PID2022,A127,EMP1002,C1215,3,561,421.0,84.15,20171021,420.0,1683
OID17459,PID2014,A127,EMP1006,C1252,3,1809,1067.0,271.35,20171229,2226.0,5427
OID17460,PID2066,A137,EMP1013,C1601,4,2091,1485.0,313.65,20170806,2424.0,8364
OID17461,PID2098,A109,EMP1007,C1331,1,1178,683.0,176.7,20170506,495.0,1178
OID17467,PID2015,A125,EMP1030,C1155,3,637,389.0,95.55,20170830,744.0,1911
OID17470,PID2063,A108,EMP1022,C1347,3,1708,871.0,256.2,20171210,2511.0,5124
OID17479,PID2005,A143,EMP1037,C1607,2,684,561.0,102.6,20170710,246.0,1368
OID17485,PID2051,A172,EMP1020,C1098,1,1077,732.0,161.55,20171226,345.0,1077
OID17489,PID2090,A117,EMP1013,C1506,1,1338,682.0,200.7,20171221,656.0,1338
OID17491,PID2046,A105,EMP1036,C1654,1,2410,1518.0,361.5,20170616,892.0,2410
OID17492,PID2090,A100,EMP1037,C1392,1,1338,682.0,200.7,20170211,656.0,1338
OID17496,PID2085,A142,EMP1011,C1529,1,1862,1173.0,279.3,20170112,689.0,1862
OID17500,PID2083,A121,EMP1025,C1440,2,2141,1777.0,321.15,20170519,728.0,4282
OID17502,PID2036,A121,EMP1012,C1375,1,1582,1234.0,237.3,20171224,348.0,1582
OID17503,PID2095,A144,EMP1010,C1721,1,1743,872.0,261.45,20170330,871.0,1743
OID17512,PID2025,A121,EMP1011,C1219,1,667,387.0,100.05,20170716,280.0,667
OID17522,PID2044,A124,EMP1038,C1262,4,886,478.0,132.9,20171227,1632.0,3544
OID17528,PID2034,A171,EMP1021,C1650,2,871,540.0,130.65,20171218,662.0,1742
OID17531,PID2047,A143,EMP1019,C1032,1,290,200.0,43.5,20170915,90.0,290
OID17533,PID2047,A139,EMP1034,C1528,2,290,200.0,43.5,20170601,180.0,580
OID17535,PID2066,A152,EMP1008,C1094,4,2091,1485.0,313.65,20170204,2424.0,8364
OID17539,PID2026,A134,EMP1021,C1159,1,947,786.0,142.05,20171107,161.0,947
OID17542,PID2083,A109,EMP1003,C1785,4,2141,1777.0,321.15,20170424,1456.0,8564
OID17551,PID2021,A140,EMP1041,C1627,1,217,171.0,32.55,20170109,46.0,217
OID17553,PID2052,A159,EMP1001,C1674,3,1526,1251.0,228.9,20170914,825.0,4578
OID17555,PID2030,A134,EMP1003,C1164,1,1899,1044.0,284.85,20170502,855.0,1899
OID17557,PID2059,A131,EMP1001,C1427,1,1494,971.0,224.1,20170519,523.0,1494
OID17560,PID2010,A140,EMP1001,C1541,2,1812,1305.0,271.8,20170208,1014.0,3624
OID17562,PID2017,A114,EMP1000,C1342,1,35,22.0,5.25,20171210,13.0,35
OID17564,PID2080,A158,EMP1024,C1169,2,2353,1788.0,352.95,20170224,1130.0,4706
OID17569,PID2028,A138,EMP1024,C1761,3,2283,1484.0,342.45,20170512,2397.0,6849
OID17575,PID2061,A122,EMP1011,C1499,2,913,584.0,136.95,20170901,658.0,1826
OID17580,PID2002,A138,EMP1029,C1677,1,847,534.0,127.05,20171016,313.0,847
OID17583,PID2060,A160,EMP1022,C1560,1,1467,807.0,220.05,20170307,660.0,1467
OID17584,PID2051,A158,EMP1006,C1787,3,1077,732.0,161.55,20171220,1035.0,3231
OID17588,PID2092,A130,EMP1024,C1766,3,1639,1295.0,245.85,20170911,1032.0,4917
OID17590,PID2083,A157,EMP1034,C1712,1,2141,1777.0,321.15,20170508,364.0,2141
OID17591,PID2078,A167,EMP1018,C1204,1,1798,971.0,269.7,20170719,827.0,1798
OID17595,PID2098,A142,EMP1014,C1780,1,1178,683.0,176.7,20170924,495.0,1178
OID17597,PID2057,A119,EMP1036,C1705,2,181,130.0,27.15,20171102,102.0,362
OID17598,PID2017,A101,EMP1011,C1795,1,35,22.0,5.25,20170326,13.0,35
OID17600,PID2047,A155,EMP1008,C1752,2,290,200.0,43.5,20170403,180.0,580
OID17601,PID2080,A156,EMP1026,C1372,1,2353,1788.0,352.95,20170728,565.0,2353
OID17602,PID2094,A136,EMP1035,C1157,4,771,648.0,115.65,20170303,492.0,3084
OID17603,PID2035,A146,EMP1008,C1210,1,458,376.0,68.7,20170416,82.0,458
